id_registro,id_maquina,planta,tipo_maquina,turno,temperatura_c,vibracion_mm_s,presion_bar,horas_operacion,antiguedad_anios,dias_desde_mantenimiento,produccion_unidades,tasa_defectos_pct,consumo_energia_kwh,falla_maquina,planta_cod,tipo_maquina_cod,turno_cod,cluster,cluster_nombre,probabilidad_falla,prediccion_falla
MAN-0959,MQ-178,Trujillo,Inyectora,Noche,62.4,3.25,6.69,6460,3.8,90,881,4.59,391.32,0,2,2,1,0,Eficientes,0.14349463270673232,0
MAN-0960,MQ-078,Arequipa,Prensa,Mañana,78.9,5.27,5.95,9892,6.4,197,695,1.1,581.84,0,0,3,0,2,Estándar,0.7434901876954066,1
MAN-0961,MQ-146,Lima,Prensa,Noche,58.6,2.58,7.71,9548,4.7,162,653,2.39,444.48,0,1,3,1,2,Estándar,0.19575159828275582,0
MAN-0962,MQ-074,Trujillo,Prensa,Noche,74.8,3.77,4.7,5817,4.4,217,828,3.84,703.22,1,2,3,1,3,Críticas,0.5612882741822168,1
MAN-0963,MQ-031,Trujillo,Compresor,Noche,98.6,5.71,4.18,8554,5.8,121,497,3.65,772.24,1,2,0,1,1,Alerta,0.8580216654456582,1
MAN-0964,MQ-066,Trujillo,Prensa,Mañana,73.5,3.57,6.89,6262,5.7,234,637,2.47,479.61,1,2,3,0,2,Estándar,0.6563754322502195,1
MAN-0965,MQ-109,Arequipa,Torno CNC,Tarde,65.0,3.68,6.76,1467,2.1,53,994,3.19,400.39,0,0,4,2,0,Eficientes,0.1679766400127099,0
MAN-0966,MQ-141,Lima,Compresor,Tarde,78.3,3.96,6.36,7538,6.1,194,897,1.45,561.67,1,1,0,2,2,Estándar,0.7921253852863653,1
MAN-0967,MQ-044,Lima,Prensa,Mañana,63.4,6.2,6.35,2137,0.4,161,643,3.75,555.91,0,1,3,0,0,Eficientes,0.41230909964746576,0
MAN-0968,MQ-108,Trujillo,Compresor,Noche,86.3,4.77,9.01,6474,5.2,107,1083,3.1,577.2,1,2,0,1,1,Alerta,0.8243110142626338,1
MAN-0969,MQ-052,Lima,Torno CNC,Tarde,70.0,7.51,5.73,7002,4.4,191,888,4.71,598.7,1,1,4,2,3,Críticas,0.8434921899314857,1
MAN-0970,MQ-030,Trujillo,Inyectora,Mañana,61.7,1.8,6.42,3185,1.7,89,728,0.98,396.96,0,2,2,0,0,Eficientes,0.04730536476812721,0
MAN-0971,MQ-042,Trujillo,Torno CNC,Tarde,74.4,6.06,6.63,9065,6.2,28,1210,5.17,646.58,0,2,4,2,1,Alerta,0.47558860247843665,0
MAN-0972,MQ-051,Lima,Torno CNC,Noche,64.7,3.68,6.44,8291,3.5,106,855,5.3,594.37,0,1,4,1,2,Estándar,0.1729345110857132,0
MAN-0973,MQ-002,Arequipa,Empacadora,Noche,70.0,6.93,6.47,4041,2.7,234,973,1.71,718.89,1,0,1,1,3,Críticas,0.866013314341811,1
MAN-0974,MQ-159,Lima,Inyectora,Mañana,76.4,1.53,8.35,4741,5.4,230,949,3.83,613.44,1,1,2,0,2,Estándar,0.6009496482385202,1
MAN-0975,MQ-015,Trujillo,Prensa,Tarde,67.8,3.72,4.76,1733,3.0,166,704,3.48,508.02,0,2,3,2,0,Eficientes,0.3773160064693841,0
MAN-0976,MQ-094,Lima,Prensa,Tarde,79.1,6.65,8.25,4487,4.5,63,886,2.73,614.71,0,1,3,2,3,Críticas,0.7861470700454996,1
MAN-0977,MQ-107,Trujillo,Empacadora,Tarde,66.2,4.92,8.63,9276,8.1,10,970,3.24,544.75,0,2,1,2,1,Alerta,0.3846184305252942,0
MAN-0978,MQ-034,Lima,Compresor,Mañana,70.8,3.91,7.0,9251,9.7,156,623,3.25,406.07,0,1,0,0,2,Estándar,0.6017030407856179,1
MAN-0979,MQ-037,Arequipa,Compresor,Mañana,48.5,3.77,5.6,8091,7.0,65,1001,2.47,557.77,0,0,0,0,2,Estándar,0.05401723656973339,0
MAN-0980,MQ-144,Lima,Empacadora,Mañana,68.4,3.64,5.45,6398,6.8,149,1168,2.38,617.19,0,1,1,0,2,Estándar,0.3378715241296868,0
MAN-0981,MQ-128,Arequipa,Prensa,Noche,90.1,4.1,5.81,9172,7.1,124,792,5.51,713.82,1,0,3,1,1,Alerta,0.728508810872183,1
MAN-0982,MQ-101,Arequipa,Compresor,Tarde,68.7,2.03,5.49,11957,3.6,177,589,5.37,484.08,1,0,0,2,2,Estándar,0.26460781848475584,0
MAN-0983,MQ-028,Lima,Torno CNC,Tarde,75.5,4.28,7.82,2306,0.2,35,930,3.28,681.05,0,1,4,2,3,Críticas,0.28397219786860656,0
MAN-0984,MQ-159,Trujillo,Empacadora,Noche,84.4,6.2,5.39,10056,7.3,17,871,4.7,466.72,1,2,1,1,1,Alerta,0.5673741240285867,1
MAN-0985,MQ-149,Arequipa,Inyectora,Noche,85.0,7.1,6.8,4144,3.6,7,971,3.31,586.67,1,0,2,1,3,Críticas,0.6599788886788034,1
MAN-0986,MQ-142,Lima,Torno CNC,Mañana,84.9,7.34,6.47,2084,4.0,78,1177,2.44,430.56,1,1,4,0,3,Críticas,0.7666072913577154,1
MAN-0987,MQ-084,Trujillo,Torno CNC,Tarde,74.4,3.48,5.54,11134,6.5,109,778,4.73,727.17,0,2,4,2,1,Alerta,0.34440035038785605,0
MAN-0988,MQ-143,Arequipa,Prensa,Tarde,103.6,7.9,5.77,11335,6.1,186,817,6.97,868.08,1,0,3,2,1,Alerta,0.9863344551521981,1
MAN-0989,MQ-108,Trujillo,Torno CNC,Mañana,79.5,2.56,8.07,10579,5.8,33,861,2.7,630.73,0,2,4,0,1,Alerta,0.1697257291644869,0
MAN-0990,MQ-151,Lima,Torno CNC,Tarde,67.5,2.91,7.82,7442,5.4,133,636,3.79,502.45,0,1,4,2,2,Estándar,0.37792147041608093,0
MAN-0991,MQ-033,Trujillo,Empacadora,Noche,74.6,4.64,6.49,7019,8.0,138,657,1.07,487.67,0,2,1,1,2,Estándar,0.6675951468055027,1
MAN-0992,MQ-005,Trujillo,Inyectora,Noche,67.2,5.08,5.66,10885,6.7,164,989,1.78,533.31,0,2,2,1,2,Estándar,0.5064529848151537,1
MAN-0993,MQ-083,Trujillo,Prensa,Tarde,72.2,4.79,8.11,10383,7.7,127,556,2.7,582.51,1,2,3,2,1,Alerta,0.6931177342362952,1
MAN-0994,MQ-070,Arequipa,Inyectora,Tarde,70.0,3.54,6.82,6328,4.9,2,760,0.1,685.31,0,0,2,2,2,Estándar,0.1579109384688014,0
MAN-0995,MQ-137,Trujillo,Prensa,Noche,80.8,2.53,5.87,296,3.3,130,853,3.35,480.56,0,2,3,1,0,Eficientes,0.4001495930723727,0
MAN-0996,MQ-163,Lima,Empacadora,Mañana,77.0,1.72,5.59,7757,3.7,211,914,1.54,690.43,0,1,1,0,2,Estándar,0.33245196735272353,0
MAN-0997,MQ-111,Lima,Compresor,Mañana,66.2,4.8,7.26,4676,3.5,41,717,3.92,509.92,0,1,0,0,0,Eficientes,0.20263576201755668,0
MAN-0998,MQ-012,Lima,Inyectora,Mañana,65.6,3.18,8.12,10941,6.2,192,821,2.84,535.45,0,1,2,0,2,Estándar,0.41939329361663347,0
MAN-0999,MQ-105,Trujillo,Compresor,Noche,77.8,4.38,4.71,7448,8.5,26,945,1.55,598.57,0,2,0,1,1,Alerta,0.3236038035178658,0
MAN-1000,MQ-079,Arequipa,Empacadora,Mañana,64.1,7.18,7.81,9556,7.8,186,1001,3.15,594.95,1,0,1,0,2,Estándar,0.8215582680846054,1
